event_name,event_url,event_summary,full_address,region,presented_by_name,start_date,start_time,end_date,end_time,event_category
So You Have an AI Idea? What Founders Wish They Knew Before Launching @Palo Alto,https://lu.ma/4i9fkb7z,"This Palo Alto event connects early-stage AI founders with investors and industry leaders via pitches, fireside chats, and AMAs.  Attendees gain insights on building impactful AI, avoiding common pitfalls, and securing funding.  Ideal for AI founders, investors, and corporate innovators seeking to shape the future of AI.",,,,2025-06-23,04:00 PM,"June 23, 2025",06:00 PM,Startup & Entrepreneurship
Scaling Smarter: Building Products and Teams to IPO and Beyond,https://lu.ma/v6fag57f,"This event provides expert insights on scaling engineering and product organizations from Series A to IPO and beyond, featuring experienced leaders from companies like Natera and Luminar.  Attendees gain tactical advice on navigating growth challenges, managing technical debt, and maintaining cultural alignment.  Ideal for founders, engineering/product leaders, and managers at growth-stage companies.",,,,2025-06-23,04:30 PM,"June 23, 2025",07:30 PM,Startup & Entrepreneurship
Accelerating New Materials with AI w/ Dolby Family Ventures and Gigascale Capital,https://lu.ma/newmaterials,"Experts from Gigascale Capital and Dolby Family Ventures lead a panel discussion on accelerating new materials development through AI, featuring insights from industry leaders and researchers.  The event offers networking opportunities and is ideal for professionals in materials science, AI, and venture capital.  Attendees will gain valuable perspectives on challenges and opportunities in this rapidly evolving field.",,,Gigascale Capital,2025-06-23,05:00 PM,"June 23, 2025",07:30 PM,Tech & AI
AI Inference - Challenges and Opportunities,https://lu.ma/ci4don4h,"Join Bay Area AI builders for an evening of food, drinks, and expert discussion on accelerating AI inference, scaling RL training, and the future of specialized hardware.  Featuring speakers from Snowflake and others, this event is ideal for AI product builders, open-source integrators, and anyone interested in the future of AI. Network with researchers, engineers, and founders at the forefront of open-source AI innovation.","Studio 45, 45 29th St, San Francisco, CA 94110, USA",California,Dria.co,2025-06-23,05:00 PM,"June 23, 2025",09:00 PM,Tech & AI
Hacking Agents AI Meetup - June Edition,https://lu.ma/hacking-agents-june,"The June ""Hacking Agents AI Meetup"" focuses on the future of AI agents, featuring tech talks by leading developers on building and utilizing these technologies.  This event is perfect for AI enthusiasts and developers seeking to learn about small model AI, web agents, and network with peers.  Light refreshments and networking opportunities are included.","2625 Augustine Dr suite 125, Santa Clara, CA 95054, USA",California,Langflow,2025-06-23,05:30 PM,"June 23, 2025",08:30 PM,Tech & AI
National Security & Defense: From AI Warfare to Smell Cyborgs,https://lu.ma/dtw25-defense,"This national security tech event showcased cutting-edge AI applications in defense, from AI-driven intelligence tools to bio-silicon ""smell cyborgs"" detecting threats.  Keynotes and demos featured advancements in AI-powered defense tech, including augmented/virtual reality and quantum-resilient systems.  The event targeted founders, investors, and technologists in the defense and deep tech sectors.","1 Beach St, San Francisco, CA 94133, USA",California,Deep Tech Week,2025-06-23,05:30 PM,"June 23, 2025",08:00 PM,Tech & AI
Taiwan Night at DraperU — Startup × Investor Mixer,https://lu.ma/b2dnaox1,"DraperU hosts a Taiwan Night mixer connecting global founders, investors, and innovators from diverse tech sectors.  This exclusive event offers cross-border networking opportunities, insights into Taiwan's thriving startup ecosystem, and introductions to key decision-makers.  Ideal for founders, investors, and those interested in Asia's tech scene.","Draper University, 44 E 3rd Ave, San Mateo, CA 94401, USA",California,,2025-06-23,05:30 PM,"June 23, 2025",07:00 PM,Networking & Community
The AI Hustle: Happy Hour for Startup Founders & VCs,https://lu.ma/rt0c3vre,"San Francisco AI founders and VCs are invited to network, explore fundraising strategies, and learn about AI advancements at this happy hour.  The event features peer discussions, investor connections, and showcases the latest startup deal flow.  Ideal for both seasoned entrepreneurs and those just starting their AI journey.",,,,2025-06-23,06:00 PM,"June 23, 2025",08:00 PM,Networking & Community
Unlock the Future of AI & Graph Technology at AWS Gen AI Loft,https://lu.ma/35aeslet,"On June 23rd, 2025, the AWS Gen AI Loft in San Francisco hosted an exclusive event showcasing GraphRAG's revolutionary impact on AI applications.  Leading experts from Neo4j, AWS, BlackRock, and a stealth startup shared insights and networked with attendees.  This event was ideal for AI professionals, investors, and anyone interested in the future of graph technology.",,,Daxe Calendar,2025-06-23,06:30 PM,"June 23, 2025",09:00 PM,Tech & AI
Pitch Nite + Speed Friending,https://lu.ma/peqqlfpc,"""Pitch Nite + Speed Friending"" blends a comedic startup pitch competition with a unique ""speed friending"" networking event, offering a fun, less serious alternative to traditional Bay Area networking.  The event features Bay Area founders pitching their companies with humor and  includes opportunities to meet new people and expand your network.  Ideal for startup founders, investors, those seeking networking opportunities, and anyone who enjoys comedy and learning about new tech.","Devil's Canyon Brewing Company, 935 Washington St, San Carlos, CA 94070, USA",California,,2025-06-23,07:00 PM,"June 23, 2025",10:30 PM,Networking & Community
VB Transform,https://lu.ma/tp0fdyaj,"VB Transform 2025 is a paid, two-day conference for enterprise leaders exploring practical, large-scale agentic AI implementation.  Attendees will network with 600+ peers, hear from 50+ industry experts in 50+ sessions, and gain valuable insights into real-world AI applications.  Use code VBTRLuma25 for 25% off tickets at VBTransform.com.","Fort Mason Center for Arts & Culture, 2 Marina Blvd, San Francisco, CA 94123, USA",California,,2025-06-24,08:00 AM,"June 25, 2025",06:00 PM,Tech & AI
AI ENTERPRISE FORUM,https://lu.ma/angellaunchjune24,"The AI Enterprise Forum, hosted by Angel Launch, connects AI startups across diverse sectors (automotive, fintech, biotech, etc.) with investors and corporate partners.  The event features keynote talks, panel discussions, a venture forum pitch competition judged by prominent investors, and extensive networking opportunities including a VIP lunch.  Target audience includes AI startups seeking funding, investors, corporate professionals, and service providers.","49 S Van Ness Ave, San Francisco, CA 94103, USA",California,,2025-06-24,09:00 AM,"June 24, 2025",02:00 PM,Startup & Entrepreneurship
Key Search Café @Palo Alto,https://lu.ma/fkcaetwb,"An exclusive Key Search Café in Palo Alto will explore successful AI adoption strategies for tech leaders.  The invitation-only event features fireside chats with experts from Slack and Zendesk, fostering networking among founders, VCs, and people leaders.  This intimate gathering offers practical insights and human-centric approaches to AI integration.",,,,2025-06-24,10:00 AM,"June 24, 2025",12:00 PM,Networking & Community
Stripe Startups Build Day,https://lu.ma/pos20w85,"Stripe Startups Build Day offers hands-on Stripe integration support, expert consultations, and product demos (including sneak peeks!) for startup founders.  Network with fellow founders, receive 1:1 strategy sessions, and learn best practices for payments, billing, and tax compliance.  Ideal for startups seeking to optimize their Stripe usage and accelerate growth.",,,,2025-06-24,10:00 AM,"June 24, 2025",04:00 PM,Startup & Entrepreneurship
Women in VC Healthcare Leadership Brunch,https://lu.ma/WomenVCHealthcare,"This invite-only brunch for VCs and invited guests focuses on accelerating progress in women's healthcare, particularly breast cancer prevention and treatment.  Key discussions will build upon the success of the RISE UP for Breast Cancer conference, exploring innovative solutions and investment opportunities.  The event aims to foster collaboration between women entrepreneurs, investors, and VCs to address underfunded areas of women's health research.",,,Funded: Founders & VCs,2025-06-24,11:30 AM,"June 24, 2025",01:30 PM,Networking & Community
Physics of Consciousness,https://lu.ma/valis-2025,"Explore the enigma of consciousness through cutting-edge physics and biology at this event featuring leading experts like Stuart Hameroff.  Presentations will cover quantum computation in the brain, novel theories of visualization, and a unique ""Theory of Spatial Relativity"" connecting modern science with ancient wisdom. Ideal for those interested in consciousness studies, theoretical physics, and neuroscience.","1 Beach St, San Francisco, CA 94133, USA",California,Deep Tech Week,2025-06-24,12:00 PM,"June 24, 2025",04:00 PM,Education & Research
Space Frontiers,https://lu.ma/lkdyh39t,"Space Frontiers explores the cutting-edge technologies shaping the future of space infrastructure, focusing on AI, advanced communication, power systems, and agile satellite architectures.  The event features keynotes, demos, and networking opportunities for space industry leaders, investors, and policymakers.  Attendees will gain insights and partnerships to drive innovation in the burgeoning space economy.","Wilson Sonsini Goodrich & Rosati, One Market Plaza, Spear Tower #3300, San Francisco, CA 94105, USA",California,Altair,2025-06-24,01:00 PM,"June 24, 2025",04:00 PM,Tech & AI
The Embodied Age: Capturing Value in Mechatronics 2.0,https://lu.ma/dtw-robotics-fpsolutions,"Explore the burgeoning field of Mechatronics 2.0, where AI-powered robots are poised to revolutionize industry.  This event unites investors, partners, and startups showcasing cutting-edge robot demos and exploring the immense potential of embodied AI.  Ideal for investors, entrepreneurs, and anyone interested in the future of robotics and automation.","1 Beach St, San Francisco, CA 94133, USA",California,Deep Tech Week,2025-06-24,01:00 PM,"June 24, 2025",04:00 PM,Tech & AI
Turning AI Innovation into Scalable Products,https://lu.ma/4nwzwq0i,"This event shares expert strategies for transforming open-source AI projects into scalable, profitable businesses.  Attendees—founders, engineers, and business leaders—will learn from case studies and Q&A with industry leaders covering product development, monetization, and scaling.  The focus is on the journey from open-source innovation to agentic SaaS success.","525 Market St, San Francisco, CA 94105, USA",California,Omnistrate Events,2025-06-24,01:30 PM,"June 24, 2025",06:00 PM,Startup & Entrepreneurship
AI Engineering Workshop: Build Your Everyday AI Agent!,https://lu.ma/lpd42oti,"This hands-on AI engineering workshop teaches participants to build and deploy AI agents without coding, using the Hypermode platform.  Attendees will receive live instruction, a demo, Q&A with industry experts, and a free Hypermode Pro month. Ideal for founders, investors, product leaders, and anyone curious about AI agents.",,,Founders Creative,2025-06-24,05:00 PM,"June 24, 2025",07:00 PM,Tech & AI
